qid	docid	prediction
q10	p4753	"{""relevance"": 1, ""explanation"": ""The passage discusses the concept of cruising altitude, which is related to the query about pilots flying low, but does not provide a direct answer to the query.""}"
q10	p2658	"{
      ""relevance"": 2,
      ""explanation"": ""The passage discusses cruising altitude and how it depends on weather and location, which is related to the query about pilots flying low, but does not provide a direct answer.""
    }"
q10	p9991	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query as it mentions low-level aerial refueling, which is a type of flying low, but it does not explicitly answer the question of why pilots do it.""}"
q10	p8267	"{""relevance"": 2, ""explanation"": ""The passage is highly relevant because it discusses pilots flying low-level aerial refueling missions, which answers the query's question of why pilots fly low. However, the passage does not explicitly state the reason, so it is not a perfect answer.""}"
q10	p7917	"{
      ""relevance"": 1,
      ""explanation"": ""The passage seems related to the query as it talks about the speed of sound and its variation with altitude, which could be relevant to pilots flying low, but it does not directly answer the query.""
     }"
q10	p9860	"{""relevance"": 2, ""explanation"": ""The passage is highly relevant to the query as it mentions pilots flying low-altitude bombing missions during the Vietnam War, which is a specific context in which pilots might fly low.""}"
q10	p11250	"{""relevance"": 1, ""explanation"": ""The passage is related to the query as it mentions low-level flying, but the context is about the danger posed by anti-aircraft abilities, not the reason why pilots would fly low.""}"
q10	p1827	"{""relevance"": 0, ""explanation"": ""The passage is about the Pearl Harbor Raid and does not mention pilots flying low, so it is not relevant to the query.""}"
q10	p8319	"{""relevance"": 2, ""explanation"": ""The passage is related to the query, as it discusses pilots flying low to avoid obstacles and enemy attacks, which is in line with the query's question.""}"
q10	p11219	"{""relevance"": 1, ""explanation"": ""The passage discusses ground attack aircraft, specifically mentioning the Il-2 Sturmovik, which operates at low altitude, which is related to the query about pilots flying low.""}"
q10	p6439	"{""relevance"": 0, ""explanation"": ""The passage does not mention pilots or flying low, it is about recreational drone flying and does not provide any relevant information about the query.""}"
q10	p5940	"{""relevance"": 1, ""explanation"": ""The passage is related to the query, as it mentions flying low level airways, which is a possible reason why pilots might fly low.""}"
q10	p2349	"{""relevance"": 0, ""explanation"": ""The passage is about a rescue mission in a river, and has no connection to pilots flying low.""}"
q10	p4376	"{""relevance"": 1, ""explanation"": ""The passage is related to the query as it talks about aircraft flying, but it does not directly answer the question of why pilots fly low.""}"
q10	p6115	"{""relevance"": 2, ""explanation"": ""The passage is highly relevant to the query as it mentions low altitude training flights, which is the main reason why pilots fly low.""}"
q10	p7591	"{""relevance"": 2, ""explanation"": ""The passage is highly relevant to the query as it talks about low-level flying, which is a key aspect of the query. However, it does not directly answer the query of 'why pilots fly low', it only provides information about where and how pilots fly low.""}"
q10	p1384	"{""relevance"": 2, ""explanation"": ""The passage is highly relevant to the query as it mentions pilots flying low, specifically mentioning a 'final 370 km dash at Mach 1.2' which is a very low-level penetration.""}"
q10	p9593	"{""relevance"": 2, ""explanation"": ""The passage does not directly answer the query, but it provides relevant information about pilots flying low in certain situations, such as holding patterns, which shows a connection to the query.""}"
q10	p854	"{""relevance"": 0, ""explanation"": ""The passage does not answer the query 'why do pilots purposely fly low' as it discusses the reasons for not reducing engine power at higher altitudes, which is a different topic.""}"
q10	p9868	"{""relevance"": 2, ""explanation"": ""The passage provides an answer to the query, explaining that pilots fly low to land, which is a specific reason for flying low, making it highly relevant.""}"
q10	p9673	"{""relevance"": 2, ""explanation"": ""The passage is related to the query, as it mentions pilots flying low-level missions, which is in line with the query's question.""}"
q10	p10448	"{""relevance"": 2, ""explanation"": ""The passage discusses pilots flying low to avoid enemy radar, which is related to the query. However, it does not provide a clear answer to the question, as it does not explicitly state why pilots fly low. The passage only mentions the advantages and disadvantages of low flying, but not the purpose behind it.""}"
q10	p5733	"{
      ""relevance"": 2,
      ""explanation"": ""The passage discusses the capabilities of the Bell UH-1 helicopter, including its ability to fly at low altitudes, which is related to the query 'why do pilots purposely fly low'. However, it does not explicitly state the reasons for doing so."""
q10	p1214	"{""relevance"": 2, ""explanation"": ""The passage discusses the reasons for flying low, which matches the query, but the exact reasons are not explicitly stated.""}"
q10	p575	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query but does not answer it. It talks about radars used in air traffic control, but does not mention pilots flying low.""}"
