qid	docid	prediction
q10	p3423	"{""relevance"": 1, ""explanation"": ""The passage mentions flying low, but it's not directly related to pilots flying low for a specific purpose. It's more about the tactical use of helicopters at low altitude in a military conflict.""}"
q10	p8589	"{""relevance"": 1, ""explanation"": ""The passage mentions low-flying aerial targets, which are related to the query, but it does not provide an answer to why pilots would fly low.""}"
q10	p8086	"{""relevance"": 1, ""explanation"": ""The passage is related to the query as it talks about a missile-defense radar system, which can be considered as a type of flying system, but it does not directly answer the question of why pilots fly low.""}"
q10	p3554	"{
      ""relevance"": 1,
      ""explanation"": ""The passage seems related to the query as it talks about the use of helicopters during the Vietnam War, but it does not directly answer the question of why pilots fly low. The query is asking about pilots flying low, whereas the passage is discussing the use of helicopters in general."""
q10	p5915	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query as it talks about antiship cruise missiles, but it doesn't answer the question of why pilots fly low.""}"
q10	p4552	"{""relevance"": 2, ""explanation"": ""The passage mentions flying low, specifically at low altitude, which is relevant to the query.""}"
q10	p4988	"{
      ""relevance"": 2,
      ""explanation"": ""The passage is related to flying low, as it mentions the B-1A flying at lower altitudes than the B-52, which is an answer to the query, although it is not a direct answer.""
    }"
q10	p8603	"{""relevance"": 2, ""explanation"": ""The passage discusses the benefits of flying low, which is directly related to the query, but the answer is not explicitly stated.""}"
q10	p241	"{""relevance"": 1, ""explanation"": ""The passage mentions pilots flying low, but it's in the context of a specific historical event and the focus is on the V1 missiles, not the pilots' intentions.""}"
q10	p3618	"{""relevance"": 1, ""explanation"": ""The passage mentions aircraft, but the query is about pilots flying low, which is not explicitly discussed in the passage. However, the passage does talk about aircraft operating at shorter ranges, which could be related to flying low, but the connection is not strong enough to warrant a higher score.""}"
q10	p8168	"{""relevance"": 2, ""explanation"": ""The passage is highly relevant because it mentions low flying aircraft, which is the main query. However, it does not provide a clear explanation of why pilots would fly low, which is the main question being asked.""}"
q10	p5211	"{""relevance"": 0, ""explanation"": ""The passage is about setting up a flying maneuver and does not answer the query about why pilots fly low.""}"
q10	p9074	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query, as it mentions different purposes of flying planes, including transporting cargo, which could be considered flying low.""}"
q10	p5089	"{""relevance"": 0, ""explanation"": ""The passage does not provide any information about pilots flying low, and the context is about fuel stops and fleet cards, which is unrelated to the query.""}"
q10	p975	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query as it talks about pilots flying at low levels, but it does not provide a clear answer to the question 'why' pilots do so.""}"
q10	p10101	"{""relevance"": 1, ""explanation"": ""The passage is related to flying, but it does not specifically answer the question of why pilots fly low. It provides some general tips and settings for flying, but does not provide a clear reason for flying low.""}"
q10	p8407	"{""relevance"": 1, ""explanation"": ""The passage mentions flying at low altitudes, but it's not about pilots flying low for a specific purpose, it's more about the conditions required for wildlife surveys.""}"
q10	p6242	"{""relevance"": 2, ""explanation"": ""The passage discusses the Minimum Enroute Altitude and Minimum Obstacle Clearance Altitude, which are relevant to pilots flying low, but the answer is not explicitly stated.""}"
q10	p7014	"{
      ""relevance"": 2,
      ""explanation"": ""The passage mentions flying at low altitude to avoid military detection, which is related to the query, but it's not the exact answer to why pilots fly low."""
q10	p1661	"{""relevance"": 1, ""explanation"": ""The passage seems related to the query, as it mentions flying altitude, but does not provide an answer to the question of why pilots would fly low.""}"
q10	p9680	"{
      ""relevance"": 2,
      ""explanation"": ""The passage mentions pilots flying low, which is related to the query. However, the context is about a military operation and does not provide a clear answer to the question 'why' pilots fly low."""
q10	p10069	"{""relevance"": 0, ""explanation"": ""The passage is about the Pearl Harbor Raid and Japanese planes, but it does not discuss pilots flying low intentionally, which is unrelated to the query.""}"
q10	p5494	"{""relevance"": 2, ""explanation"": ""The passage partially answers the query, explaining the concept of flying low due to low visibility, which is related to the query's context.""}"
q10	p7500	"{""relevance"": 2, ""explanation"": ""The passage is related to the query, as it describes a situation where a plane flies low to avoid being detected by radar, which is relevant to the query 'why do pilots purposely fly low'.""}"
q10	p11470	"{""relevance"": 2, ""explanation"": ""The passage is highly relevant to the query because it mentions pilots flying low, specifically in low visibility, which is a key aspect of the query. The passage provides some answer to the query, although it's not a direct answer to the exact question.""}"
q10	p1948	"{""relevance"": 2, ""explanation"": ""The passage is highly relevant to the query as it mentions pilots flying low, specifically in the context of helicopter flights, and provides information about the reasons behind this, such as needing to know the terrain below.""}"
